1587,0001-01-01 00:00:05.624,OF,5624992,245,0,0,-0.00019183,-0.0008109328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588,0001-01-01 00:00:05.640,OF,5640016,245,0,0,0.0001780692,0.0001907322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1590,0001-01-01 00:00:05.650,OF,5650003,245,0,0,0.0004058772,0.0002323755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593,0001-01-01 00:00:05.665,OF,5665043,245,0,0,8.534644E-05,-0.0009888599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614,0001-01-01 00:00:05.674,OF,5674978,245,0,0,-0.0001421649,-0.0007114772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1615,0001-01-01 00:00:05.690,OF,5690049,245,0,0,0.0003722727,-0.0009331288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618,0001-01-01 00:00:05.700,OF,5700001,245,0.012547,0,-0.0003937453,-0.0007566338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621,0001-01-01 00:00:05.715,OF,5715055,245,0,0,0.000107171,0.0003199886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625,0001-01-01 00:00:05.725,OF,5725013,245,0,0,0.0008225566,-0.0004688042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628,0001-01-01 00:00:05.740,OF,5740029,245,0,0,0.000482762,-0.001207495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630,0001-01-01 00:00:05.750,OF,5750038,245,0,0,-0.0004175319,-0.001640624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631,0001-01-01 00:00:05.764,OF,5764965,245,0,0,-0.0007403838,-0.001558912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1654,0001-01-01 00:00:05.775,OF,5775030,245,0,0,-0.0002076963,-0.001228382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1658,0001-01-01 00:00:05.789,OF,5789972,245,0,0,-0.0005496402,-0.0004808574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1659,0001-01-01 00:00:05.799,OF,5799966,245,0,0,-0.001094091,-0.001114666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1664,0001-01-01 00:00:05.815,OF,5815038,245,0,0,-0.000936056,-0.001443063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668,0001-01-01 00:00:05.824,OF,5824974,245,0,0,-0.0003355405,-0.0008325813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669,0001-01-01 00:00:05.839,OF,5839981,245,0,0,6.977044E-05,-0.0003425733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671,0001-01-01 00:00:05.850,OF,5850013,245,0,0,-0.0008601423,-4.133872E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1674,0001-01-01 00:00:05.865,OF,5865015,245,0,0,-0.0003682782,-0.0006191739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1695,0001-01-01 00:00:05.875,OF,5875029,245,0,0,0.0005540552,-0.001035508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1696,0001-01-01 00:00:05.890,OF,5890034,245,0,0,-0.0001445244,-0.0008986089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699,0001-01-01 00:00:05.900,OF,5900034,245,0.010028,0,-0.0009750663,-0.0009676677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1702,0001-01-01 00:00:05.915,OF,5915065,245,0,0,-0.0006664972,-0.00118568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1706,0001-01-01 00:00:05.925,OF,5925041,245,0,0,-0.0005042506,-0.001486433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709,0001-01-01 00:00:05.939,OF,5939979,245,0,0,-0.0007968529,-0.0007622079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,0001-01-01 00:00:05.949,OF,5949978,245,0.009993,0,-0.0001787555,-0.0004850966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712,0001-01-01 00:00:05.965,OF,5965018,245,0,0,0.0007003357,-0.0008496996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735,0001-01-01 00:00:05.974,OF,5974985,245,0,0,-0.0003358518,-0.0006173728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736,0001-01-01 00:00:05.990,OF,5990025,245,0,0,-0.001527547,-0.0004369724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,0001-01-01 00:00:05.999,OF,5999967,245,0,0,-0.0005524051,-0.001253764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738,0001-01-01 00:00:06.009,OF,6009976,245,0,0,0.0003748982,-0.001951334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1746,0001-01-01 00:00:06.024,OF,6024968,245,0,0,0.0001382203,-0.001815747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1747,0001-01-01 00:00:06.035,OF,6035018,245,0,0,-0.001279926,-0.001374893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,0001-01-01 00:00:06.049,OF,6049978,245,0,0,-0.001217119,-0.001285509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1755,0001-01-01 00:00:06.059,OF,6059984,245,0,0,-0.0001133015,-0.0006837212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,0001-01-01 00:00:06.074,OF,6074996,245,0,0,-0.0001314438,-0.001473916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,0001-01-01 00:00:06.084,OF,6084972,245,0,0,-0.0004267171,-0.001573358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,0001-01-01 00:00:06.099,OF,6099967,245,0,0,-0.0001635094,-0.0009440812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,0001-01-01 00:00:06.109,OF,6109978,245,0,0,-0.0003107055,-0.001643604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,0001-01-01 00:00:06.125,OF,6125032,245,0,0,-0.001257727,-0.002075662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,0001-01-01 00:00:06.134,OF,6134990,245,0,0,-0.0008281965,-0.001789902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,0001-01-01 00:00:06.150,OF,6150038,245,0,0,-0.0005018328,-0.001024183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,0001-01-01 00:00:06.160,OF,6160031,245,0,0,-0.001155695,-0.0003474572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1816,0001-01-01 00:00:06.174,OF,6174967,245,0,0,-0.002132299,-0.0008494782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1817,0001-01-01 00:00:06.184,OF,6184989,245,0,0,-0.000988273,-0.001695297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,0001-01-01 00:00:06.199,OF,6199972,245,0,0,0.0007203947,-0.001587284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,0001-01-01 00:00:06.209,OF,6209985,245,-0.012473,0,-0.0003011564,-0.0008832551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830,0001-01-01 00:00:06.225,OF,6225022,245,0,0,-0.001104514,-0.0009314087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831,0001-01-01 00:00:06.234,OF,6234993,245,0,0,-0.0003280227,-0.001986646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833,0001-01-01 00:00:06.250,OF,6250047,245,0,0,-0.0005588732,-0.002689497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1836,0001-01-01 00:00:06.260,OF,6260029,245,0,0,-0.001214652,-0.003112198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1858,0001-01-01 00:00:06.275,OF,6275048,245,0,0,-0.001275201,-0.002079522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1859,0001-01-01 00:00:06.285,OF,6285031,245,0,0,-0.0001620056,-0.0009890532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1862,0001-01-01 00:00:06.295,OF,6295023,245,0,0,0.0006929988,-0.001269333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863,0001-01-01 00:00:06.310,OF,6310060,245,0,0,-4.898891E-05,-0.002037857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867,0001-01-01 00:00:06.320,OF,6320142,245,0,0,-0.002483342,-0.003365824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1873,0001-01-01 00:00:06.335,OF,6335038,245,0,0,-0.002364075,-0.003109853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1874,0001-01-01 00:00:06.345,OF,6345173,245,0,0,-0.0003386746,-0.002013139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1876,0001-01-01 00:00:06.360,OF,6360112,245,0,0,-0.001051347,-0.002124618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877,0001-01-01 00:00:06.370,OF,6370061,245,0,0,-0.002570067,-0.00282427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924,0001-01-01 00:00:06.385,OF,6385092,245,0,0,-0.003334634,-0.003572273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925,0001-01-01 00:00:06.395,OF,6395093,245,0,0,-0.001562207,-0.002777891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926,0001-01-01 00:00:06.410,OF,6410103,245,0,0,-0.00206832,-0.002540013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931,0001-01-01 00:00:06.420,OF,6420109,245,0,0,-0.003214213,-0.002936386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,0001-01-01 00:00:06.435,OF,6435150,245,0.012513,0,-0.003195656,-0.003185735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,0001-01-01 00:00:06.445,OF,6445108,245,0,0,-0.001734493,-0.00382465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,0001-01-01 00:00:06.460,OF,6460101,245,-0.012478,0,-0.0001076158,-0.002745311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,0001-01-01 00:00:06.470,OF,6470124,245,0,0,0.002937479,-8.250042E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,0001-01-01 00:00:06.485,OF,6485055,245,0,0,0.002754408,0.0003493996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,0001-01-01 00:00:06.495,OF,6495045,245,0,0,0.001007034,-0.001283468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,0001-01-01 00:00:06.510,OF,6510105,245,-0.01249,0,-0.002164922,-0.00363489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,0001-01-01 00:00:06.520,OF,6520059,245,0,0,0.002354742,-0.003585503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,0001-01-01 00:00:06.535,OF,6535096,245,0,0,0.003087042,-0.002151806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,0001-01-01 00:00:06.545,OF,6545091,245,0,0,-0.004241608,-0.0002092148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,0001-01-01 00:00:06.560,OF,6560117,245,0,0,-0.007501935,-0.00225137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,0001-01-01 00:00:06.570,OF,6570131,245,0,0,0.0001243526,-0.003352647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028,0001-01-01 00:00:06.585,OF,6585104,245,0.012445,0,0.004820595,-0.002368103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,0001-01-01 00:00:06.595,OF,6595113,245,0,0,-0.001768838,-0.0008442111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,0001-01-01 00:00:06.610,OF,6610161,245,0,0,-0.004946291,-0.0001016816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,0001-01-01 00:00:06.620,OF,6620130,245,0,0,0.002116942,-0.002018266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,0001-01-01 00:00:06.635,OF,6635099,245,0,0,0.003697357,-0.003914326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,0001-01-01 00:00:06.645,OF,6645037,245,0,0,-0.001133013,-0.003694549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2044,0001-01-01 00:00:06.660,OF,6660114,245,0,0,-0.001875657,-0.002255481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,0001-01-01 00:00:06.670,OF,6670117,245,0,0,0.001738418,-0.001526452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,0001-01-01 00:00:06.685,OF,6685118,245,0,0,-0.001335467,-0.002045651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2082,0001-01-01 00:00:06.695,OF,6695109,245,0,0,-0.004652287,-0.003810781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2083,0001-01-01 00:00:06.710,OF,6710130,245,0.015004,0,-0.001008833,-0.003058634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2086,0001-01-01 00:00:06.720,OF,6720103,245,0,0,0.001427562,0.0003993276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2092,0001-01-01 00:00:06.735,OF,6735105,245,0,0,-0.002092104,-0.0004039196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2093,0001-01-01 00:00:06.745,OF,6745107,245,0,0,-0.002573956,-0.002695098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2095,0001-01-01 00:00:06.760,OF,6760105,245,0,0,0.00187623,-0.004538052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2096,0001-01-01 00:00:06.770,OF,6770124,245,0,0,0.001740722,-0.004190828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2132,0001-01-01 00:00:06.785,OF,6785078,245,0,0,-0.001589231,-0.002525709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2134,0001-01-01 00:00:06.795,OF,6795119,245,0,0,-0.0003415195,-0.001792309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2135,0001-01-01 00:00:06.810,OF,6810052,245,-0.014985,0,0.001544695,-0.002133479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140,0001-01-01 00:00:06.820,OF,6820107,245,0,0,-0.001000054,-0.002771978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2144,0001-01-01 00:00:06.830,OF,6830110,245,0,0,-0.002862638,-0.00307878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145,0001-01-01 00:00:06.845,OF,6845057,245,0,0,-0.00122032,-0.001623285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2149,0001-01-01 00:00:06.855,OF,6855064,245,0,0,-0.0009919995,-0.001009152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150,0001-01-01 00:00:06.870,OF,6870122,245,0,0,-0.00345721,-0.00227831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2186,0001-01-01 00:00:06.880,OF,6880045,245,0.012501,0,-0.001141851,-0.004439283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2189,0001-01-01 00:00:06.895,OF,6895091,245,0,0,0.002545933,-0.005082436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2190,0001-01-01 00:00:06.905,OF,6905097,245,0,0,0.002206984,-0.00342678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2193,0001-01-01 00:00:06.920,OF,6920140,245,0,0,-0.0006878308,-0.002042255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2197,0001-01-01 00:00:06.930,OF,6930119,245,0,0,0.0001027633,-0.00205029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,0001-01-01 00:00:06.945,OF,6945122,245,0,0,0.001211787,-0.003265524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2202,0001-01-01 00:00:06.955,OF,6955127,245,0,0,-0.001907619,-0.002860862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203,0001-01-01 00:00:06.970,OF,6970077,245,0,0,-0.003133452,-0.001665455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239,0001-01-01 00:00:06.980,OF,6980109,245,0,0,-0.0004641508,-0.001463022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2240,0001-01-01 00:00:06.995,OF,6995050,245,0,0,0.0001704754,-0.001968031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241,0001-01-01 00:00:07.005,OF,7005112,245,0,0,-0.0005727253,-0.003545523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
