971,0001-01-01 00:00:05.410,IMU,5410095,0,-0.001026487,-0.0001120201,-0.0001786813,0.1328875,-0.2296375,-9.782717,0,0,40.45894,1,1,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,0001-01-01 00:00:05.410,IMU,5410095,1,0.001283407,-0.000827973,-0.001994163,-0.1627972,-0.4691009,-9.722743,0,0,38.5,1,1,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,0001-01-01 00:00:05.450,IMU,5450098,0,-0.0005369596,-0.0003112893,0.0003373343,0.1332981,-0.2263893,-9.807374,0,0,40.45894,1,1,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,0001-01-01 00:00:05.450,IMU,5450098,1,-0.002971657,0.0003329391,0.001563815,-0.1510737,-0.4612072,-9.772655,0,0,38.5,1,1,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538,0001-01-01 00:00:05.490,IMU,5490137,0,-0.0001643102,-0.0007364866,-0.0001876034,0.137614,-0.2302162,-9.782787,0,0,40.45894,1,1,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539,0001-01-01 00:00:05.490,IMU,5490137,1,0.0001014387,-0.001483898,0.002123472,-0.143995,-0.460932,-9.75563,0,0,38.5,1,1,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548,0001-01-01 00:00:05.530,IMU,5530023,0,-0.001090705,0.0001187259,0.0001677348,0.132076,-0.2284541,-9.77677,0,0,40.45894,1,1,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549,0001-01-01 00:00:05.530,IMU,5530023,1,7.536327E-05,-0.0006016012,-0.0007931989,-0.1354617,-0.4428255,-9.743285,0,0,38.5,1,1,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1574,0001-01-01 00:00:05.570,IMU,5570318,0,7.005548E-05,-0.0007984785,6.792604E-05,0.1308726,-0.2314115,-9.793283,0,0,39.97585,1,1,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1575,0001-01-01 00:00:05.570,IMU,5570318,1,0.001245851,-0.001329123,-0.0003744378,-0.1506898,-0.4490794,-9.768509,0,0,38.5,1,1,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1579,0001-01-01 00:00:05.610,IMU,5610239,0,-0.0002657101,-0.0007802026,-0.0003812675,0.1283394,-0.2352253,-9.764954,0,0,40.45894,1,1,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1580,0001-01-01 00:00:05.610,IMU,5610239,1,0.001840043,-0.0009554512,-0.0006453568,-0.1594544,-0.4547646,-9.734181,0,0,38.5,1,1,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1591,0001-01-01 00:00:05.650,IMU,5650082,0,0.000284103,3.179351E-05,3.37963E-05,0.1338686,-0.2262034,-9.767555,0,0,40.45894,1,1,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592,0001-01-01 00:00:05.650,IMU,5650082,1,0.002401954,0.001142958,-0.0005462572,-0.1632491,-0.4566888,-9.751399,0,0,38.5,1,1,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1616,0001-01-01 00:00:05.690,IMU,5690112,0,-3.453444E-05,-0.001113159,-0.0001372693,0.1313502,-0.2322871,-9.788499,0,0,40.45894,1,1,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617,0001-01-01 00:00:05.690,IMU,5690112,1,-0.001132834,0.002916577,0.001356533,-0.1557136,-0.4875616,-9.748847,0,0,38.5,1,1,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
