337,0001-01-01 00:00:05.627,IMU,5627485,0,-0.00158347,0.00219436,-0.0006581779,0.1509762,-0.1987564,-9.828242,0,0,40.94203,1,1,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,0001-01-01 00:00:05.627,IMU,5627485,1,-0.002715368,0.002408087,-0.001079255,-0.1372403,-0.2421859,-9.662686,0,0,39,1,1,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,0001-01-01 00:00:05.667,IMU,5667364,0,0.002045412,-0.0008686328,0.0009016627,0.2453905,-0.2179489,-9.844203,0,0,40.94203,1,1,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,0001-01-01 00:00:05.667,IMU,5667364,1,0.001478576,0.0006613844,0.001706406,-0.05408385,-0.2691241,-9.708578,0,0,39,1,1,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,0001-01-01 00:00:05.707,IMU,5707631,0,-0.0006352373,-0.00184624,-0.0002215582,0.1469595,-0.1927346,-9.796056,0,0,40.94203,1,1,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,0001-01-01 00:00:05.707,IMU,5707631,1,-0.0006791776,0.001387596,-0.0009735093,-0.174899,-0.2506423,-9.665757,0,0,39,1,1,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,0001-01-01 00:00:05.747,IMU,5747652,0,-0.001185398,0.001063727,-0.000114393,0.1654011,-0.2052313,-9.83129,0,0,41.42512,1,1,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504,0001-01-01 00:00:05.747,IMU,5747652,1,-0.0007039757,0.002873152,-0.0001582012,-0.1013183,-0.2596693,-9.662845,0,0,39,1,1,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1531,0001-01-01 00:00:05.787,IMU,5787902,0,0.001349756,-0.002020664,0.0002718383,0.2318122,-0.2052345,-9.834879,0,0,40.94203,1,1,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532,0001-01-01 00:00:05.787,IMU,5787902,1,0.003331403,-0.0002874108,-0.0004905373,-0.05309967,-0.2536145,-9.699209,0,0,39,1,1,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1540,0001-01-01 00:00:05.827,IMU,5827650,0,-0.0009167946,-0.001071153,-0.0001951273,0.1300213,-0.2123224,-9.842753,0,0,40.94203,1,1,2015,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541,0001-01-01 00:00:05.827,IMU,5827650,1,-0.001871202,-0.001187028,-0.0004993815,-0.1807474,-0.2501462,-9.701821,0,0,39,1,1,2018,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
